Project_Name,Project_URL,Project_Hash,Test_id,OD_Type,Polluter_or_Setter,Cleaner,Path,md5sum,Before_Patch_Isolation,Before_Patch_DT,Before_Patch_OD,After_Patch_Isolation,After_Patch_DT,After_Patch_OD
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_ArbitraryNumberImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_variable_names_and_operations_LengthNotEqual,feature_engine/ipflakies_result/58b7766c/patch/test_missing_data_imputer_patch_9b42c0b2.patch,9b109353fbdabe7d88223a2e9452defd,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_ArbitraryNumberImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_missing_data_imputer.py::test_RandomSampleImputer,feature_engine/ipflakies_result/58b7766c/patch/test_missing_data_imputer_patch_1f914fdb.patch,208f31641a52fadf14658191a359fb6c,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_dataframe_checks.py::test_is_dataframe,feature_engine/ipflakies_result/f348c9db/patch/test_missing_data_imputer_patch_4aca7501.patch,c8dbbc95391c3cb71ca12ee1e3657051,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_discretisers.py::test_UserInputDiscretise,feature_engine/ipflakies_result/f348c9db/patch/test_missing_data_imputer_patch_837290cf.patch,37fb0039c9586930a6c43483e839e12b,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_selected__variable_not_numeric,feature_engine/ipflakies_result/f348c9db/patch/test_missing_data_imputer_patch_cc230da6.patch,43a6838781804d257d5702795d55bee1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_Serror_when_selected__variable_not_in_df,feature_engine/ipflakies_result/f348c9db/patch/test_missing_data_imputer_patch_f3e4ab31.patch,c9b581f21add1d43c2bb43dae54dd737,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_variable_names_and_operations_LengthNotEqual,feature_engine/ipflakies_result/f348c9db/patch/test_missing_data_imputer_patch_9b42c0b2.patch,8520c59b0b299dde4ebebd95b2422a8a,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_variable_manipulation.py::test_define_variables,feature_engine/ipflakies_result/f348c9db/patch/test_missing_data_imputer_patch_48416cbe.patch,109ac2380e9f8d5b1a4bf1732828b9d6,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_dataframe_checks.py::test_is_dataframe,feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_4aca7501.patch,c8d202060aaa3d0c5297d0742e4afe36,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_discretisers.py::test_UserInputDiscretise,feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_837290cf.patch,19a03c383e508fea4ae12b8f7340d23b,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_selected__variable_not_numeric,feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_cc230da6.patch,8e4910aec992b7a5ef2004385e3ea2b4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_Serror_when_selected__variable_not_in_df,feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_f3e4ab31.patch,5e4ec91bedc5e134de346d7ce2b1d72f,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_variable_names_and_operations_LengthNotEqual,feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_9b42c0b2.patch,7d5567033a8a0f167fe27b25ec6c3583,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_variable_manipulation.py::test_define_variables,feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_48416cbe.patch,40c129fc1d5dd64711393524fd015385,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_dataframe_checks.py::test_is_dataframe,feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_4aca7501.patch,4b866400b73926ef74dcd5b39588c2ed,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_discretisers.py::test_UserInputDiscretise,feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_837290cf.patch,7715ab9b95e08e23195c2d5dc99cd7de,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_selected__variable_not_numeric,feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_cc230da6.patch,36921c1a11361dbbf530576782287fe3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_Serror_when_selected__variable_not_in_df,feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_f3e4ab31.patch,285262b789c64e4dbb142927e85ec534,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_variable_names_and_operations_LengthNotEqual,feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_9b42c0b2.patch,df9db867d719d1c7ea31710dc6f79a0d,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_variable_manipulation.py::test_define_variables,feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_48416cbe.patch,b64485c13d52253cf32304fa054777e5,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
findatabroker,https://github.com/tomerten/findatabroker,204c433d51e2d2de5c132a4607cd504809fd4a71,FinDataBroker/tests/test_mongo.py::test__load___ok,brittle,FinDataBroker/tests/test_mongo.py::test__save___ok,,findatabroker/ipflakies_result/dd73d33c/patch/test_mongo_patch_21587db3.patch,c5d2fd4f6665c8a3410e19bfbf9c2028,passed,passed,passed,Was_not_OD,Was_not_OD,Was_not_OD
fissa,https://github.com/rochefort-lab/fissa,2077a8c8a029948dcf1d4c352f785700f42aff9f,fissa/tests/test_core.py::TestExperimentA::test_imagelistloaded_roizip,victim,fissa/tests/test_core.py::TestExperimentA::test_lowmemorymode,fissa/tests/test_core.py::TestExperimentA::test_manualhandler,fissa/ipflakies_result/9b0aa9cb/patch/test_core_patch_407b3298.patch,0d3667b8959147aaea617945b31e9dc2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
fooof,https://github.com/voytekresearch/fooof,7a520c4f8ac3a44f4f18dc025b5e5d40049c9f2b,fooof/tests/objs/test_fit.py::test_fooof_fit_knee,victim,fooof/tests/plts/test_fg.py::test_plot_fg_ap,fooof/tests/objs/test_fit.py::test_fooof_checks,fooof/ipflakies_result/f732b4e8/patch/test_fit_patch_ab2b1c7d.patch,88cdbc9ccc3512b3bd838f154ab8808d,,passed,,,passed,
fooof,https://github.com/voytekresearch/fooof,7a520c4f8ac3a44f4f18dc025b5e5d40049c9f2b,fooof/tests/objs/test_fit.py::test_fooof_fit_nk,victim,fooof/tests/plts/test_fg.py::test_plot_fg_gf,fooof/tests/objs/test_fit.py::test_fooof_fit_nk_noise,fooof/ipflakies_result/4ffef357/patch/test_fit_patch_68c7fad8.patch,b1bd65bd9b96516141a086af25b26bd2,,passed,,,passed,
fooof,https://github.com/voytekresearch/fooof,7a520c4f8ac3a44f4f18dc025b5e5d40049c9f2b,fooof/tests/utils/test_download.py::test_check_data_file,brittle,fooof/tests/utils/test_download.py::test_check_data_folder,,fooof/ipflakies_result/3c688ac7/patch/test_download_patch_6afd6fc7.patch,68bfce70c467507914fe6e5579b679d1,failed,passed,passed,passed,passed,passed
icloud_photos_downloader,https://github.com/ndbroadbent/icloud_photos_downloader,e5f304941e2a74b1fbda06c4270ec2fc100e6a49,tests/test_cli.py::CliTestCase::test_tqdm,brittle,tests/test_cli.py::CliTestCase::test_log_levels,,icloud_photos_downloader/ipflakies_result/4c752d60/patch/test_cli_patch_b3de7604.patch,aa6ad82f9cfc1ce193cd1f204cb532c5,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
json-storage-manager,https://github.com/hefnawi/json-storage-manager,c7521fc4a576cf23a8c2454106bed6fb8c951b8d,tests/test_main.py::test_get_item,brittle,tests/test_main.py::test_write_json,,json-storage-manager/ipflakies_result/6a35240d/patch/test_main_patch_7b89bf49.patch,7f2693df8c66389cde8c69ed0250af82,failed,passed,passed,passed,passed,passed
json-storage-manager,https://github.com/hefnawi/json-storage-manager,c7521fc4a576cf23a8c2454106bed6fb8c951b8d,tests/test_main.py::test_set_item_fail,brittle,tests/test_main.py::test_set_item,,json-storage-manager/ipflakies_result/8014fb2e/patch/test_main_patch_1e2c90fa.patch,9c2be8627b57d887c1e9894631fd5e05,failed,passed,passed,passed,passed,failed
json-storage-manager,https://github.com/hefnawi/json-storage-manager,c7521fc4a576cf23a8c2454106bed6fb8c951b8d,tests/test_main.py::test_update_item,brittle,tests/test_main.py::test_set_item,,json-storage-manager/ipflakies_result/66fee762/patch/test_main_patch_1e2c90fa.patch,f0648dfa5193adc5de8a8f40872b0152,failed,passed,passed,passed,passed,failed
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_with_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_with_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_without_fix,krllint/ipflakies_result/68af961b/patch/test_extraneous_whitespace_patch_916f7d1b.patch,41c457af734e02a55e50679985b3bceb,passed,passed,failed,passed,passed,passed
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_without_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_without_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_with_fix,krllint/ipflakies_result/2c161a1e/patch/test_extraneous_whitespace_patch_90674909.patch,8075695c92d455d946684253d100c844,passed,passed,failed,passed,passed,passed
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_indentation_checker.py::IndentationCheckerTestCase::test_rule_with_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_with_fix,tests/test_indentation_checker.py::IndentationCheckerTestCase::test_rule_without_fix,krllint/ipflakies_result/8a552cdd/patch/test_indentation_checker_patch_d4b27aaa.patch,6ec53cf4fac501cefdb5df192aaca3e5,passed,passed,failed,passed,passed,passed
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_lower_or_mixed_case_built_in_type.py::LowerOrMixedCaseBuiltInTestCase::test_rule_with_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_with_fix,tests/test_lower_or_mixed_case_built_in_type.py::LowerOrMixedCaseBuiltInTestCase::test_rule_without_fix,krllint/ipflakies_result/3ce68947/patch/test_lower_or_mixed_case_built_in_type_patch_865aaa66.patch,77c634e6b477ddd4b992a871e392bbf5,passed,passed,failed,passed,passed,passed
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_lower_or_mixed_case_built_in_type.py::LowerOrMixedCaseBuiltInTestCase::test_rule_without_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_without_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_with_fix,krllint/ipflakies_result/2061b159/patch/test_lower_or_mixed_case_built_in_type_patch_90674909.patch,be37c1f103c3244983f4ed8708dcf4b0,passed,passed,failed,passed,passed,passed
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_open_task.py::OpenTaskTestCase::test_rule_with_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_with_fix,tests/test_lower_or_mixed_case_built_in_type.py::LowerOrMixedCaseBuiltInTestCase::test_rule_without_fix,krllint/ipflakies_result/1a2ef79d/patch/test_open_task_patch_865aaa66.patch,c496dda7895757eb85d584402c075eea,passed,passed,failed,passed,passed,passed
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_open_task.py::OpenTaskTestCase::test_rule_without_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_without_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_with_fix,krllint/ipflakies_result/8e6050b2/patch/test_open_task_patch_90674909.patch,1f59f088d9c33170a54a9f19eaf1f50e,passed,passed,failed,passed,passed,passed
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_trailing_white_space_rule.py::TrailingWhiteSpaceTestCase::test_rule_with_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_with_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_without_fix,krllint/ipflakies_result/3a414bcf/patch/test_trailing_white_space_rule_patch_916f7d1b.patch,560791749f65b8e18f1da6daa89a0d7f,passed,passed,failed,passed,passed,passed
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_trailing_white_space_rule.py::TrailingWhiteSpaceTestCase::test_rule_without_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_without_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_with_fix,krllint/ipflakies_result/e99ab5fb/patch/test_trailing_white_space_rule_patch_90674909.patch,5520d1c0302e4865e92fe9d688a31812,passed,passed,failed,passed,passed,passed
laminar,https://github.com/dgellerup/laminar,74258f6e6cc8b3b4e9eaf7cc522192a353a3b45e,test/test_laminar.py::test_init_my_lam,victim,test/test_laminar.py::test_my_lam,test/test_iter_flow.py::test_iterflow_basic,laminar/ipflakies_result/673a2011/patch/test_laminar_patch_c3234334.patch,86b6025890782283a6b8abc2deab8e9a,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
lithoxyl,https://github.com/mahmoud/lithoxyl,9961553a065a1ad8bb7a2407fe74f2cfd6c79a20,lithoxyl/tests/test_stats.py::test_acc_random,brittle,lithoxyl/tests/test_stats.py::test_momentacc_norm,,lithoxyl/ipflakies_result/a0ed9172/patch/test_stats_patch_6f595098.patch,0fa892d825b19c31ff981be76c2ab296,failed,passed,passed,passed,passed,passed
ljson,https://github.com/daknuett/ljson,1d3dc13001d9d2f61bcfbf9d5c5b16d44fb8076e,test/test_ljson_disk.py::test_contains,victim,test/test_ljson_mem.py::test_edit,test/test_ljson_mem.py::test_unique_check,ljson/ipflakies_result/8e7b0620/patch/test_ljson_disk_patch_a0036998.patch,05adf485925b64982d424bb057c2ed29,passed,passed,failed,ERROR,ERROR,ERROR
ljson,https://github.com/daknuett/ljson,1d3dc13001d9d2f61bcfbf9d5c5b16d44fb8076e,test/test_ljson_mem.py::test_contains,victim,test/test_ljson_mem.py::test_edit,test/test_ljson_mem.py::test_unique_check,ljson/ipflakies_result/8c07b3bd/patch/test_ljson_mem_patch_a0036998.patch,d3538c783d0cc97210e3cd09e5c47fdd,passed,passed,passed,Was_not_OD,Was_not_OD,Was_not_OD
logx,https://github.com/djrobstep/logx,c53fabbc160fb8d70fa878684ea36f0c22fd5caa,tests/test_logx.py::test_set_format,victim,tests/test_logx.py::test_level_change_output,tests/test_logx.py::test_null_handler,logx/ipflakies_result/c162d99c/patch/test_logx_patch_7982139e.patch,21ca69b77819bd3858c2c71a3063e322,passed,passed,failed,passed,passed,passed
logzero,https://github.com/metachris/logzero,b5d49fc2b118c370994c4ae5360d7c246d43ddc8,tests/test_logzero.py::test_default_logger_stderr_output,brittle,tests/test_logzero.py::test_default_logger_logfile_only,,logzero/ipflakies_result/6f4cd85d/patch/test_logzero_patch_876d1183.patch,fee0ef8ee09594df6ad244e83cac82ff,passed,,passed,ERROR,ERROR,ERROR
model-sdk,https://github.com/runwayml/model-sdk,3132b2ab424f1020e8d30e4897057103ab3e6623,tests/test_model.py::test_model_setup_and_command,victim,tests/test_model.py::test_gpu_in_manifest_gpu_env_true,tests/test_model.py::test_gpu_in_manifest_no_env_set,model-sdk/ipflakies_result/4ba9ba3a/patch/test_model_patch_0d256c9c.patch,4b2c3577a302acf8d36465389a046ec9,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
moyasar-python,https://github.com/moyasar/moyasar-python,aa8716ae3f98f8782141abe6869dfbb90af98b62,tests/moyasar_test.py::test_request_should_return_json_object,brittle,tests/moyasar_test.py::test_should_accept_api_key,,moyasar-python/ipflakies_result/c6a5dae6/patch/moyasar_test_patch_18dd0d73.patch,c50fa32d6f96cffebf1a7ec93dbf7bad,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
multiindex,https://github.com/sushobhit27/multiindex,b631e60bd47558eca9067a0dc87f0e713cddc6f2,multiindex/tests/test_multiindex.py::test_remove,brittle,multiindex/tests/test_multiindex.py::test_modify,,multiindex/ipflakies_result/370cabb4/patch/test_multiindex_patch_79fd4b6d.patch,c46256e166304d3bf9c98bac5d5b6b9d,failed,passed,passed,passed,passed,failed
neon,https://github.com/mrmechko/neon,42ad78e3d79583a93abce6d06b81dafc29017514,tests/basic_tests.py::test_dont_memoize,brittle,tests/basic_tests.py::test_memoize,,neon/ipflakies_result/b5944a47/patch/basic_tests_patch_847f52fe.patch,7a6f9ca2fc7f8b52dc507d747f4fa223,failed,passed,passed,passed,passed,passed
neurodsp,https://github.com/neurodsp-tools/neurodsp,19aa50c71deaa19e4ed85efa192afa8ab63d0bf1,neurodsp/tests/utils/test_download.py::test_check_data_file,brittle,neurodsp/tests/utils/test_download.py::test_check_data_folder,,neurodsp/ipflakies_result/dda65ae4/patch/test_download_patch_890215fc.patch,292764177d9bd343394b27c23b95de7d,failed,passed,passed,passed,passed,passed
nodal,https://github.com/thimic/nodal,261eeefd50298765c5722c5f7da72e6f2927bd3e,tests/nodal/nodes/test_noop.py::TestNoOp::test_name,victim,tests/nodal/core/test_callbacks.py::TestCallbacks::test__trigger,tests/nodal/core/test_callbacks.py::TestCallbacks::test_clear,nodal/ipflakies_result/7aeda1e5/patch/test_noop_patch_423234d5.patch,6c97cea77d29b78dace0cf84a117bf67,passed,passed,failed,failed,passed,failed
nodal,https://github.com/thimic/nodal,261eeefd50298765c5722c5f7da72e6f2927bd3e,tests/nodal/test_graph.py::TestGraph::test__on_node_create,victim,tests/nodal/core/test_callbacks.py::TestCallbacks::test__trigger,tests/nodal/core/test_callbacks.py::TestCallbacks::test_clear,nodal/ipflakies_result/e4d894d0/patch/test_graph_patch_423234d5.patch,7d12b18cf4d942945babe1376f60f400,passed,passed,failed,passed,passed,passed
nodal,https://github.com/thimic/nodal,261eeefd50298765c5722c5f7da72e6f2927bd3e,tests/nodal/test_graph.py::TestGraph::test__on_node_destroy,victim,tests/nodal/core/test_callbacks.py::TestCallbacks::test__trigger,tests/nodal/core/test_callbacks.py::TestCallbacks::test_clear,nodal/ipflakies_result/8b37e5f3/patch/test_graph_patch_423234d5.patch,2f1f9603b535f4294b995992953c05ed,passed,passed,failed,passed,passed,passed
parse_it,https://github.com/naorlivne/parse_it,886d7de0e74e67edc136411a5220e35c1149e743,test/test_prase_it.py::BaseTests::test_parser_read_all_configuration_variables_raise_allowed_types_error,brittle,test/test_prase_it.py::BaseTests::test_read_envvar_single_file_config,,parse_it/ipflakies_result/a3540fe8/patch/test_prase_it_patch_9605c944.patch,d3eb527b7b173a5cedbd06070a45698d,failed,passed,passed,passed,passed,passed
pook,https://github.com/h2non/pook,2071da27701c82ce02b015e01e2aa6fd203e7bb5,tests/unit/api_test.py::test_mock_contructors,victim,tests/integration/pook_requests_test.py::test_requests_get,tests/unit/api_test.py::test_on,pook/ipflakies_result/ca5ac514/patch/api_test_patch_b12d6e9f.patch,f138a95bf41220967a03d5f88c9c0b15,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
primrose,https://github.com/ww-tech/primrose,bd9bb8d5d5aaf31d473d01645a862ac9d5fc6f8e,test/test_factory.py::test_unregister,victim,test/test_dag_runner.py::test_run4,test/test_factory.py::test_init,primrose/ipflakies_result/ac42159a/patch/test_factory_patch_6f19fc89.patch,a6b69f4c62cc5b74de36008179f110e2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
promise,https://github.com/syrusakbary/promise,4627315476f6b9fc82818327ae09b04f89f9bda7,tests/test_dataloader.py::test_wrong_loader_return_type_does_not_block_async_instance,brittle,tests/test_dataloader.py::test_build_a_simple_data_loader,,promise/ipflakies_result/dcc38ed9/patch/test_dataloader_patch_7eb30c88.patch,29e7be41361215661d2266ad7d8d7e72,failed,passed,passed,failed,passed,failed
pyTrnsysType,https://github.com/samuelduchesne/pyTrnsysType,6cf552e4ccd66f7b728e84654e580befe2061114,tests/test_xml.py::TestTrnsysModel::test_get_attr_derivative,victim,tests/test_xml.py::TestTrnsysModel::test_set_attr_derivative,tests/test_utils.py::TestRedistributeVertices::test_redistribute_vertices_wrongtype,pyTrnsysType/ipflakies_result/fc72d3fc/patch/test_xml_patch_3fab9b9e.patch,848f005559c400ba1f2a43b75bb14750,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
pyatlasclient,https://github.com/verdan/pyatlasclient,6c3ef3926eef059f00730b6bcc1a1787f6bbcd9c,tests/test_models.py::TestDiscoveryREST::test_search_attribute_get,victim,tests/test_models.py::TestDiscoveryREST::test_search_basic_get,tests/test_client.py::TestClient::test_atlas_client,pyatlasclient/ipflakies_result/9953f7c0/patch/test_models_patch_ef06bded.patch,d7cc22ed36798ed0abe6c25dfdf43bf5,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
pyatlasclient,https://github.com/verdan/pyatlasclient,6c3ef3926eef059f00730b6bcc1a1787f6bbcd9c,tests/test_models.py::TestDiscoveryREST::test_search_attribute_get,victim,tests/test_models.py::TestDiscoveryREST::test_search_basic_get,tests/test_models.py::TestEntityREST::test_entity_post,pyatlasclient/ipflakies_result/9953f7c0/patch/test_models_patch_a6f47ca2.patch,270cf6b526bbcf8fd82a1aee9a830c11,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
pydbvolve,https://github.com/Teamworksapp/pydbvolve,e18bb8cf98997c52de0cf30a8e106c480ba0bb57,tests/unittests/test_00_initialization.py::test_09_get_migration_table_schema,victim,tests/unittests/test_00_initialization.py::test_14_load_config,tests/unittests/test_00_initialization.py::test_15_run_config,pydbvolve/ipflakies_result/f9270d5e/patch/test_00_initialization_patch_117f2f20.patch,e0579428111e4dc97f618a3e5676cc57,passed,passed,failed,passed,passed,passed
