Project_Name,Project_URL,Project_Hash,Test_id,OD_Type,Polluter_or_Setter,Cleaner,Path
pyserverpilot,https://github.com/opper/pyserverpilot,b6b896fea1155fa95febde84f74e0d2230523ab0,tests/test_app.py::TestApp::test_add_ssl,brittle,tests/test_app.py::TestApp::test_create_app,,pyserverpilot/ipflakies_result/92b7ffd9/patch/test_app_patch_24229221.patch
pyserverpilot,https://github.com/opper/pyserverpilot,b6b896fea1155fa95febde84f74e0d2230523ab0,tests/test_app.py::TestApp::test_get_app,brittle,tests/test_app.py::TestApp::test_create_app,,pyserverpilot/ipflakies_result/a9b4bee6/patch/test_app_patch_24229221.patch
pyserverpilot,https://github.com/opper/pyserverpilot,b6b896fea1155fa95febde84f74e0d2230523ab0,tests/test_app.py::TestApp::test_update_app_validation,brittle,tests/test_app.py::TestApp::test_create_app,,pyserverpilot/ipflakies_result/d20a5553/patch/test_app_patch_24229221.patch
pyserverpilot,https://github.com/opper/pyserverpilot,b6b896fea1155fa95febde84f74e0d2230523ab0,tests/test_db.py::TestDb::test_get_db,brittle,tests/test_db.py::TestDb::test_create_db,,pyserverpilot/ipflakies_result/3c3c60c8/patch/test_db_patch_ab67d6b9.patch
pyserverpilot,https://github.com/opper/pyserverpilot,b6b896fea1155fa95febde84f74e0d2230523ab0,tests/test_db.py::TestDb::test_update_db,brittle,tests/test_db.py::TestDb::test_create_db,,pyserverpilot/ipflakies_result/2749b91e/patch/test_db_patch_ab67d6b9.patch
pysllo,https://github.com/kivio/pysllo,8bc4d17f9a668e9aff3c77f688f0c06ed2e7686b,tests/test_propagation_logger.py::test_forcing_level_by_dict,victim,tests/test_propagation_logger.py::test_forcing_level_by_level_value,tests/test_propagation_logger.py::test_level_propagation,pysllo/ipflakies_result/56100062/patch/test_propagation_logger_patch_54a65526.patch
pysllo,https://github.com/kivio/pysllo,8bc4d17f9a668e9aff3c77f688f0c06ed2e7686b,tests/test_propagation_logger.py::test_forcing_level_by_dict,victim,tests/test_propagation_logger.py::test_forcing_level_by_level_value,tests/test_propagation_logger.py::test_reset_level,pysllo/ipflakies_result/56100062/patch/test_propagation_logger_patch_8633acad.patch
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_effect[GeneralOptimizerPSO],victim,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_assertion[GlobalBestPSO],tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_effect[GlobalBestPSO],pyswarms/ipflakies_result/1f26ddd8/patch/test_tolerance_patch_0b31c6fa.patch
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_effect[GlobalBestPSO],victim,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_assertion[GlobalBestPSO],tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_effect[GlobalBestPSO],pyswarms/ipflakies_result/2b2af743/patch/test_tolerance_patch_0b31c6fa.patch
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_effect[LocalBestPSO],victim,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_assertion[GlobalBestPSO],tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_effect[GlobalBestPSO],pyswarms/ipflakies_result/ff42dfd7/patch/test_tolerance_patch_0b31c6fa.patch
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_no_ftol[GeneralOptimizerPSO],victim,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_assertion[GlobalBestPSO],tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_effect[GlobalBestPSO],pyswarms/ipflakies_result/2f12e0f2/patch/test_tolerance_patch_0b31c6fa.patch
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_no_ftol[GlobalBestPSO],victim,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_assertion[GlobalBestPSO],tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_effect[GlobalBestPSO],pyswarms/ipflakies_result/89a552dd/patch/test_tolerance_patch_0b31c6fa.patch
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_no_ftol[LocalBestPSO],victim,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_assertion[GlobalBestPSO],tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_iter_effect[GlobalBestPSO],pyswarms/ipflakies_result/9a3c75df/patch/test_tolerance_patch_0b31c6fa.patch
python-n26,https://github.com/femueller/python-n26,22cb609efbf5125e36879441ea20d5a1c2a51e98,tests/test_cards.py::CardsTests::test_block_card_cli_all,brittle,tests/test_cards.py::CardsTests::test_cards_cli,,python-n26/ipflakies_result/ab1642ec/patch/test_cards_patch_649641ec.patch
python-n26,https://github.com/femueller/python-n26,22cb609efbf5125e36879441ea20d5a1c2a51e98,tests/test_cards.py::CardsTests::test_block_card_cli_single,brittle,tests/test_cards.py::CardsTests::test_block_card_cli_all,,python-n26/ipflakies_result/c967cb31/patch/test_cards_patch_8b1b2edf.patch
python-n26,https://github.com/femueller/python-n26,22cb609efbf5125e36879441ea20d5a1c2a51e98,tests/test_cards.py::CardsTests::test_unblock_card_cli_single,brittle,tests/test_cards.py::CardsTests::test_block_card_cli_all,,python-n26/ipflakies_result/05403025/patch/test_cards_patch_8b1b2edf.patch
python-resource-container,https://github.com/unfoldingWord-dev/python-resource-container,64d87f900af969f47b20b798cf00c2861435b0d8,tests/container_test.py::TestResourceContainer::test_should_fail_to_load_missing_rc,brittle,tests/container_test.py::TestResourceContainer::test_not_opening_a_rc_that_is_too_old,,python-resource-container/ipflakies_result/b6db977b/patch/container_test_patch_d0884409.patch
python-resource-container,https://github.com/unfoldingWord-dev/python-resource-container,64d87f900af969f47b20b798cf00c2861435b0d8,tests/container_test.py::TestResourceContainer::test_should_load_a_missing_rc_when_not_in_strict_mode,brittle,tests/container_test.py::TestResourceContainer::test_not_opening_a_rc_that_is_too_old,,python-resource-container/ipflakies_result/2e445752/patch/container_test_patch_d0884409.patch
pythondi,https://github.com/teamhide/pythondi,913e6a60fc5d02c3db385ad322f970ecec36969b,tests/test_configure.py::test_configure,victim,tests/test_configure.py::test_configure_after_clear,tests/test_container.py::test_clear,pythondi/ipflakies_result/f6d8941f/patch/test_configure_patch_5895f9cd.patch
pytm,https://github.com/izar/pytm,724df0c6346706e9c3678bee11e23d9609d8fa4c,tests/test_private_func.py::TestMethod::test_defaults,victim,tests/test_pytmfunc.py::TestTM::test_seq_unused,tests/test_pytmfunc.py::TestTM::test_dfd_duplicates_raise,pytm/ipflakies_result/af37a956/patch/test_private_func_patch_9a2498af.patch
pytm,https://github.com/izar/pytm,724df0c6346706e9c3678bee11e23d9609d8fa4c,tests/test_private_func.py::TestUniqueNames::test_duplicate_boundary_names_have_different_unique_names,victim,tests/test_pytmfunc.py::TestTM::test_seq_unused,tests/test_pytmfunc.py::TestTM::test_dfd_duplicates_raise,pytm/ipflakies_result/7390b6a9/patch/test_private_func_patch_9a2498af.patch
redisqueue,https://github.com/DevKeh/redisqueue,feac4dfc30837e0ab1a55a8479443ea74b2793f2,tests/test_redisqueue.py::test_mock_queue_get_put_same_task,brittle,tests/test_redisqueue.py::test_mock_queue_connection,,redisqueue/ipflakies_result/da597172/patch/test_redisqueue_patch_5d1cbb53.patch
redisqueue,https://github.com/DevKeh/redisqueue,feac4dfc30837e0ab1a55a8479443ea74b2793f2,tests/test_redisqueue.py::test_mock_queue_put_get,brittle,tests/test_redisqueue.py::test_mock_queue_connection,,redisqueue/ipflakies_result/6a9bdfc0/patch/test_redisqueue_patch_5d1cbb53.patch
redisqueue,https://github.com/DevKeh/redisqueue,feac4dfc30837e0ab1a55a8479443ea74b2793f2,tests/test_redisqueue.py::test_mock_queue_unique,brittle,tests/test_redisqueue.py::test_mock_queue_connection,,redisqueue/ipflakies_result/8fa45a09/patch/test_redisqueue_patch_5d1cbb53.patch
regex4ocr,https://github.com/juntossomosmais/regex4ocr,9f96e9c6fe6ffc3e1452b23103fdfa6a0f1dcede,tests/integration/test_type_casting.py::test_validate_types_removal,brittle,tests/integration/test_type_casting.py::test_validate_types_no_removal,,regex4ocr/ipflakies_result/686fe26e/patch/test_type_casting_patch_ce55ad46.patch
riemann,https://github.com/summa-tx/riemann,0fda32e783487572c869aaabc6af7adba01cbd00,riemann/tests/encoding/test_addresses.py::TestAddresses::test_make_p2sh_address_msig,victim,riemann/tests/tx/test_overwinter.py::OverwinterSighash::test_hash_joinsplits,riemann/tests/tx/test_decred.py::TestDecredByteData::test_init_error,riemann/ipflakies_result/124142a4/patch/test_addresses_patch_cc497833.patch
riemann,https://github.com/summa-tx/riemann,0fda32e783487572c869aaabc6af7adba01cbd00,riemann/tests/test_simple.py::TestSimple::test_unsigned_witness_tx,victim,riemann/tests/tx/test_overwinter.py::OverwinterSighash::test_hash_joinsplits,riemann/tests/tx/test_tx_builder.py::TestTxBuilder::test_make_pkh_output_script,riemann/ipflakies_result/96e46b84/patch/test_simple_patch_ed07eda2.patch
riemann,https://github.com/summa-tx/riemann,0fda32e783487572c869aaabc6af7adba01cbd00,riemann/tests/tx/test_tx_builder.py::TestTxBuilder::test_make_pkh_output_script,victim,riemann/tests/tx/test_overwinter.py::OverwinterSighash::test_hash_joinsplits,riemann/tests/tx/test_decred.py::TestDecredByteData::test_init_error,riemann/ipflakies_result/27de7678/patch/test_tx_builder_patch_cc497833.patch
securenative-python,https://github.com/securenative/securenative-python,0eae99733b7565341487ad32f044be8dc51032cd,tests/configuration_manager_test.py::ConfigurationManagerTest::test_default_values_for_invalid_enum_config_props,victim,tests/configuration_manager_test.py::ConfigurationManagerTest::test_get_config_from_env_variables,tests/configuration_manager_test.py::ConfigurationManagerTest::test_handle_invalid_config_file,securenative-python/ipflakies_result/4753ddcd/patch/configuration_manager_test_patch_b2dc9c4e.patch
securenative-python,https://github.com/securenative/securenative-python,0eae99733b7565341487ad32f044be8dc51032cd,tests/configuration_manager_test.py::ConfigurationManagerTest::test_get_config_from_env_variables,brittle,tests/configuration_manager_test.py::ConfigurationManagerTest::test_default_values_for_invalid_enum_config_props,,securenative-python/ipflakies_result/4bacd6a2/patch/configuration_manager_test_patch_acf197d5.patch
securenative-python,https://github.com/securenative/securenative-python,0eae99733b7565341487ad32f044be8dc51032cd,tests/configuration_manager_test.py::ConfigurationManagerTest::test_ignore_unknown_config_in_properties_file,victim,tests/configuration_manager_test.py::ConfigurationManagerTest::test_get_config_from_env_variables,tests/configuration_manager_test.py::ConfigurationManagerTest::test_default_values_for_invalid_enum_config_props,securenative-python/ipflakies_result/488b51a9/patch/configuration_manager_test_patch_acf197d5.patch
securenative-python,https://github.com/securenative/securenative-python,0eae99733b7565341487ad32f044be8dc51032cd,tests/configuration_manager_test.py::ConfigurationManagerTest::test_load_default_config,brittle,tests/configuration_manager_test.py::ConfigurationManagerTest::test_ignore_unknown_config_in_properties_file,,securenative-python/ipflakies_result/c00abcc5/patch/configuration_manager_test_patch_7c4c6ce6.patch
securenative-python,https://github.com/securenative/securenative-python,0eae99733b7565341487ad32f044be8dc51032cd,tests/configuration_manager_test.py::ConfigurationManagerTest::test_parse_config_file_correctly,victim,tests/configuration_manager_test.py::ConfigurationManagerTest::test_get_config_from_env_variables,tests/configuration_manager_test.py::ConfigurationManagerTest::test_default_values_for_invalid_enum_config_props,securenative-python/ipflakies_result/c48fa61f/patch/configuration_manager_test_patch_acf197d5.patch
serpextract,https://github.com/Parsely/serpextract,aec8f2bd79c66953938569a24b05c693ab70b4ce,tests/test_serps.py::TestSERPs::test_custom_parser_implicit,brittle,tests/test_serps.py::TestSERPs::test_custom_parser_explicit,,serpextract/ipflakies_result/535478e1/patch/test_serps_patch_cc5ab116.patch
serpextract,https://github.com/Parsely/serpextract/,aec8f2bd79c66953938569a24b05c693ab70b4ce,tests/test_serps.py::TestSERPs::test_custom_parser_implicit,brittle,tests/test_serps.py::TestSERPs::test_custom_parser_explicit,,serpextract/ipflakies_result/535478e1/patch/test_serps_patch_cc5ab116.patch
skillful,https://github.com/bmweiner/skillful,8646f54faf62cb63f165f7699b8ace5b4a08233c,skillful/tests/test_controller.py::TestSkill::test_process,victim,skillful/tests/test_controller.py::TestSkill::test_process_invalid1,skillful/tests/test_interface.py::TestBody::test___len__,skillful/ipflakies_result/242b4dc0/patch/test_controller_patch_103938de.patch
skillful,https://github.com/bmweiner/skillful,8646f54faf62cb63f165f7699b8ace5b4a08233c,skillful/tests/test_controller.py::TestSkill::test_process_end,victim,skillful/tests/test_controller.py::TestSkill::test_process_invalid1,skillful/tests/test_interface.py::TestBody::test___len__,skillful/ipflakies_result/d91daa38/patch/test_controller_patch_103938de.patch
stowage,https://github.com/michaelpb/stowage,7c619be755b9b73fd202367bcf9014472f318834,test/test_stowage.py::TestPathGenerators::test_directory_walk,victim,test/test_stowage.py::TestPathGenerators::test_partially_needed_symlink_walk,test/test_stowage.py::TestParseArgs::test_parse_args_default,stowage/ipflakies_result/71f24514/patch/test_stowage_patch_b1ff49e9.patch
stowage,https://github.com/michaelpb/stowage,7c619be755b9b73fd202367bcf9014472f318834,test/test_stowage.py::TestPathGenerators::test_needed_symlink_walk,victim,test/test_stowage.py::TestPathGenerators::test_partially_needed_symlink_walk,test/test_stowage.py::TestParseArgs::test_parse_args_default,stowage/ipflakies_result/d32b1152/patch/test_stowage_patch_b1ff49e9.patch
skipper,https://github.com/Stratoscale/skipper,dde3194bf6cf227b30c6e54b18c37317d2e0647e,tests/test_cli.py::TestCLI::test_make_without_build_container_tag,victim,tests/test_cli.py::TestCLI::test_run_interactive_from_environment,tests/test_cli.py::TestCLI::test_run_non_interactive_from_environment,skipper/ipflakies_result/995791a4/patch/test_cli_patch_7945f1d4.patch
skipper,https://github.com/Stratoscale/skipper,dde3194bf6cf227b30c6e54b18c37317d2e0647e,tests/test_cli.py::TestCLI::test_run_without_build_container_tag,victim,tests/test_cli.py::TestCLI::test_run_interactive_from_environment,tests/test_cli.py::TestCLI::test_run_non_interactive_from_environment,skipper/ipflakies_result/87543e6c/patch/test_cli_patch_7945f1d4.patch
skipper,https://github.com/Stratoscale/skipper,dde3194bf6cf227b30c6e54b18c37317d2e0647e,tests/test_cli.py::TestCLI::test_run_without_build_container_tag_cached,victim,tests/test_cli.py::TestCLI::test_run_interactive_from_environment,tests/test_cli.py::TestCLI::test_run_non_interactive_from_environment,skipper/ipflakies_result/b2ad69e4/patch/test_cli_patch_7945f1d4.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node0-expected_node0],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,todo-sync/ipflakies_result/48a9d66c/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node1-expected_node1],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,todo-sync/ipflakies_result/fa2f61f4/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node10-expected_node10],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,todo-sync/ipflakies_result/c1a39caa/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node2-expected_node2],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,todo-sync/ipflakies_result/0e91aa40/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node3-expected_node3],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,todo-sync/ipflakies_result/cd295545/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node4-expected_node4],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,todo-sync/ipflakies_result/93265655/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node5-expected_node5],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,todo-sync/ipflakies_result/7c7ada20/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node6-expected_node6],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,todo-sync/ipflakies_result/127a8c1c/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node7-expected_node7],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,todo-sync/ipflakies_result/dce0f18b/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node8-expected_node8],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,todo-sync/ipflakies_result/90b2f5c6/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node9-expected_node9],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,todo-sync/ipflakies_result/3d07fe6c/patch/test_org_to_asana_patch_7de223ac.patch
torchpwl,https://github.com/PiotrDabkowski/torchpwl,73b09cfa9f4c173988d8f075485b887c694fc5a8,torchpwl/pwl_test.py::test_pwl_default_init_response[7-3-MonoPointPWL],victim,torchpwl/pwl_test.py::test_pwl_sloped_correct_num_breakpoints[1-3-SlopedPWL],torchpwl/pwl_test.py::test_pwl_init[1-1-PointPWL],torchpwl/ipflakies_result/a2e9ca16/patch/pwl_test_patch_10293034.patch
tornado-swirl,https://github.com/rduldulao/tornado-swirl,b8df27efc3d7fd0dce0f0290767c94ac2e747311,tests/test_swirl.py::TestSampleEndpoints::test_security_scheme1,brittle,tests/test_schema.py::TestSampleEndpoints2::test_simple_1,,tornado-swirl/ipflakies_result/43edd2ec/patch/test_swirl_patch_b118a402.patch
tornado-swirl,https://github.com/rduldulao/tornado-swirl,b8df27efc3d7fd0dce0f0290767c94ac2e747311,tests/test_swirl.py::TestSampleEndpoints::test_security_scheme2,brittle,tests/test_schema.py::TestSampleEndpoints2::test_simple_1,,tornado-swirl/ipflakies_result/1e1edd23/patch/test_swirl_patch_b118a402.patch
tunacell,https://github.com/LeBarbouze/tunacell,837d57e1e6caeddf2e6bcdd2db2986fb456dd605,tunacell/tests/test_observable.py::test_observable_str,brittle,tunacell/tests/test_observable.py::test_observable_init,,tunacell/ipflakies_result/81c51b7b/patch/test_observable_patch_8ef40b9d.patch
ucal,https://github.com/timkostka/ucal,df0ccbc5f8af54fc69df56191bd810481a17b0e3,tests/test_ucal.py::TestSyntax::test_function_ln,brittle,tests/test_ucal.py::TestSyntax::test_binary_conversion,,ucal/ipflakies_result/65d8ffc1/patch/test_ucal_patch_f6bda7ce.patch
ucal,https://github.com/timkostka/ucal,df0ccbc5f8af54fc69df56191bd810481a17b0e3,tests/test_ucal.py::TestSyntax::test_function_log,brittle,tests/test_ucal.py::TestSyntax::test_binary_conversion,,ucal/ipflakies_result/02c71803/patch/test_ucal_patch_f6bda7ce.patch
wopmars,https://github.com/aitgon/wopmars,33680f94163d82ce43557cf7f87a5f9ead496fdc,wopmars/tests/test_wopmars.py::TestWopmars::test_dry_run,victim,wopmars/tests/test_tool_wrapper_thread.py::TestToolWrapperThread::test_run,wopmars/tests/test_wopmars.py::TestWopmars::test_run_skipping_steps_time_check,wopmars/ipflakies_result/83c61c06/patch/test_wopmars_patch_153201c2.patch
yamicache,https://github.com/mtik00/yamicache,1109d08b18be94bdee55e113309f7be29f25d840,tests/test_class.py::test_cached,victim,tests/test_class.py::test_timeout,tests/test_class.py::test_keyed_cached,yamicache/ipflakies_result/8adab9c3/patch/test_class_patch_a84ee92e.patch
yamicache,https://github.com/mtik00/yamicache,1109d08b18be94bdee55e113309f7be29f25d840,tests/test_class.py::test_keyed_cached,victim,tests/test_class.py::test_prefix,tests/test_class.py::test_counters,yamicache/ipflakies_result/801e97bc/patch/test_class_patch_26539b99.patch
yamicache,https://github.com/mtik00/yamicache,1109d08b18be94bdee55e113309f7be29f25d840,tests/test_class.py::test_utility,victim,tests/test_class.py::test_prefix,tests/test_class.py::test_counters,yamicache/ipflakies_result/68343008/patch/test_class_patch_26539b99.patch
dcard-spider,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_posts.py::TestPosts::test_with_ids_through__call__,brittle,tests/test_posts.py::TestPosts::test_get_post_bundle,,dcard-spider/ipflakies_result/09048f50/patch/test_posts_patch_c13774ab.patch
dcard-spider,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_posts.py::TestPosts::test_get_post_bundles,victim,tests/test_posts.py::TestPosts::test_get_post_bundle,tests/test_forums.py::TestForums::test_with_none_name_in_dcard_instance,dcard-spider/ipflakies_result/841fbbdb/patch/test_posts_patch_38aab832.patch
plcx,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,plcx/tests/comm/test_server.py::test_serverx_error[raise_handler-AttributeError],victim,plcx/tests/comm/test_server.py::test_serverx_error[raise_timeout-TimeoutError],plcx/tests/bag/test_unpack.py::test_bytes_to_list[d\x00\x00\x00-i-exp_value0],plcx/ipflakies_result/e524c40a/patch/test_server_patch_f288091d.patch
plcx,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,plcx/tests/comm/test_server.py::test_serverx_error[not_arg_handler-TypeError],victim,plcx/tests/comm/test_server.py::test_serverx_error[raise_timeout-TimeoutError],plcx/tests/bag/test_unpack.py::test_bytes_to_list[d\x00\x00\x00-i-exp_value0],plcx/ipflakies_result/c39bd0ed/patch/test_server_patch_f288091d.patch
torchpwl,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,torchpwl/pwl_test.py::test_pwl_is_continous[3-1-PointPWL],victim,torchpwl/pwl_test.py::test_pwl_init[11-5-SlopedPWL],torchpwl/pwl_test.py::test_pwl_init[1-1-PointPWL],torchpwl/ipflakies_result/1343774d/patch/pwl_test_patch_10293034.patch
feature_engine,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_missing_data_imputer.py::test_AddMissingIndicator,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_dataframe_checks.py::test_is_dataframe,feature_engine/ipflakies_result/b01568ae/patch/test_missing_data_imputer_patch_4aca7501.patch
feature_engine,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_missing_data_imputer.py::test_AddMissingIndicator,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_discretisers.py::test_UserInputDiscretise,feature_engine/ipflakies_result/b01568ae/patch/test_missing_data_imputer_patch_837290cf.patch
feature_engine,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_missing_data_imputer.py::test_AddMissingIndicator,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_selected__variable_not_numeric,feature_engine/ipflakies_result/b01568ae/patch/test_missing_data_imputer_patch_cc230da6.patch
feature_engine,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_missing_data_imputer.py::test_AddMissingIndicator,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_Serror_when_selected__variable_not_in_df,feature_engine/ipflakies_result/b01568ae/patch/test_missing_data_imputer_patch_f3e4ab31.patch
feature_engine,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_missing_data_imputer.py::test_AddMissingIndicator,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_variable_names_and_operations_LengthNotEqual,feature_engine/ipflakies_result/b01568ae/patch/test_missing_data_imputer_patch_9b42c0b2.patch
feature_engine,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_missing_data_imputer.py::test_AddMissingIndicator,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_variable_manipulation.py::test_define_variables,feature_engine/ipflakies_result/b01568ae/patch/test_missing_data_imputer_patch_48416cbe.patch
Tale,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_mudobjects.py::TestMudObject::test_basics,brittle,tests/test_driver.py::TestDriverCreation::testBase,,Tale/ipflakies_result/b0c8ca23/patch/test_mudobjects_patch_159da815.patch
